place_id,name,lat,lon,rating,user_ratings_total,address,types
ChIJS_KVUjFxVo8RwmUB8vbDS6o,Parque de la Alemán,20.9913667,-89.6014691,4.7,12337,"Calle 21 281F, Miguel Alemán, 97148 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJHdqhdNdwVo8R4_k4w3isWSE,Parque de Brisas El Triángulo,20.9873251,-89.5848427,4.5,735,"C. 26 Diag. 296, Las Brisas, 97144 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJS_ynB9RwVo8RAUH5xapNFqk,Parque Hundido de Brisas,20.9918825,-89.58326149999999,4.2,667,"C. 39 430-x36, Brisas del Nte., 97144 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJAVTKdtV2Vo8RXIb1wO-5TyA,Las Flores Park,21.0004776,-89.5882838,4.6,183,"Jardines de Mérida, 97135 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ81hfns52Vo8R6yF_bKxD6mQ,PRADO NORTE Park,21.0041253,-89.60021859999999,4.4,178,"C. 13ᴬ, Prado Nte., 97139 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ-bjjSy1xVo8Rd1iLMirHZkg,Parque la Amistad,20.9975177,-89.5959724,4.5,348,"C. 19, Jardines de Mérida, 97130 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJiWVGbjNxVo8Rby6WlahWVL4,Parque Felipe Carrillo Puerto,20.9957635,-89.6008373,4.3,529,"C. 11 64, Felipe Carrillo Puerto, 97136 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJt3omxtJwVo8RsXobjF5rpCA,fraccionamiento Nuevo Yucatan Park,20.9970695,-89.5794253,4.6,241,"Nuevo Yucatán, 97147 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ88hKw81wVo8R9BoMc-VTJXs,Acrobatico Park,20.9925517,-89.5766069,4.3,271,"C. 30ᴮ x 23, Itzimná 108, 97143 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ04BKXipxVo8RSRQL2BOZp2M,SAN NICOLAS Ayuntamiento de Merida Park,20.9946799,-89.5887348,4.4,207,"C. 50ᶜ, San Nicolás Nte, 97147 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ-flQ1c9wVo8R1b7fYOAf-LU,Vicente Guerrero Park,20.9886542,-89.57829439999999,4.3,200,"Por calle 27, C. 38, Vicente Guerrero Oriente, 97143 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJEfNEyNFwVo8RDBzGXaFjdnY,LAS TORRES Park,20.9896722,-89.57900680000002,3.9,69,"Por Calle 31 A por 30ᴬ, Polígono 108, 97143 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ4fsos9dwVo8R6ojjAd0Tj2c,Parque San Juan Grande,20.9883243,-89.58594839999999,4.2,107,"Calle 41 251, San Juan Grande, 97145 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJg3qrsTZxVo8RIGbVCGSoi_I,Skate Park,20.9910653,-89.6021317,4.5,344,"C. 26 283, Miguel Alemán, 97148 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJKT8cFdN2Vo8RVETiDXPyhRs,Margarita Maza Park,20.9997286,-89.5934477,4.4,40,"por 68, Calle 17, Jardines de Mérida, 97130 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJT9EGL7ZwVo8R3DlhNpxCfm0,Polígono CTM Park,20.989746,-89.56776669999999,4.3,883,"Calle 16, C. 31ᴬ &, CTM, 97142 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ4SIjasxwVo8RfrMzpWWXniI,LA BIBLIOTECA Park,20.9936832,-89.57443529999999,4.4,330,"Por 27A y 27B, C. 26ᶜ, Itzimná 108, 97143 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJebFc_jZ3Vo8Rrc-FHgdkpJ0,Parque de San Pedro Cholul,21.0066148,-89.5711899,4.5,249,"Calle 24 179, San Pedro Cholul, 97138 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJf5rvTDJ3Vo8Rsl-18ukulhU,Campanita Park,21.0017883,-89.5758022,4.5,149,"X 29 y 31, C. 40ᴬ, Los Pinos, 97138 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ1zj5yjR3Vo8RrC3fZMHMLbw,La Xtabay Park,20.998003,-89.57201570000001,4.3,1159,"Calle 17 Diagonal 338, Itzimná 108, 97143 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJK9gFRlN3Vo8RGDwCG_ZOxHk,CHICHI SUAREZ Park,20.9987053,-89.555217,4.4,702,"C. 35 149, Chichí Suárez, 97306 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJJeb8Cw13Vo8ReSOO66l4cdE,San Pedro Cholul Park,21.006411,-89.57056999999999,4.8,8,"C. 22 176, San Pedro Cholul, 97138 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJD6yxNclwVo8RBsT1zCah_cw,TORRES MESIAS Park,20.9900991,-89.5732434,4.3,147,"por 29A, C. 22, Polígono 108, 97143 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJkc3imEl3Vo8RTA-EyF0m50w,PINOS DEL NTE. Park,21.0051954,-89.566544,4.3,110,"C. 16ᴬ Diag. 23, Pinos del Nte., 97138 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJv-YxXUp3Vo8RKAd809waNrA,"""Santa Maria"" Park",21.0012449,-89.56741079999999,4.2,97,"Calle 12, por 29 y 31, Sta Maria Chuburná, 97138 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJP3vYy8hwVo8RcXT3ciVzido,"polígono 108 ""La Croc"" Park",20.9877007,-89.5732592,4.2,84,"97143, C. 20ᴬ 310, Polígono 108, 97143 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJFzYipLZwVo8RnIbMClGno2Y,JIMENES TRAVA Park,20.9915402,-89.56503359999999,4.1,77,"por 12 y 14, Calle 27A 7A, Poligono CTM, 97144 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJnT2Bhs1wVo8RA7iuPT_n2J0,Brisas del Bosque Park,20.9939759,-89.5775893,4.4,100,"C. 48, Brisas del Bosque, 97143 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJz8WnNc5wVo8R-VNqJhMlk-U,CANACINTRA Park,20.9890821,-89.5769844,4.0,26,"Calle 33 Por Calle 26B, Polígono 108, 97143 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJcRN5pmFxVo8RQLK3EXl6S4E,Bioparque bepensa,20.9854275,-89.5618544,3.8,5,"Sin Nombre de Col 6, 97306 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJOT7k3MRxVo8RJNkd2O9ZA6s,Skate Park,20.9922213,-89.5766695,3.0,2,"C. 31 Diag. 432, Brisas del Bosque, 97143 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ3Shxhq92Vo8RW5KoTLfIvhU,Parque San Juanistas,21.0097222,-89.61805559999999,4.6,1177,"Av Campestre 972120, entre 5 y 7, Campestre, 97120 Mérida, Yuc., Mexico","city_park,park,point_of_interest,establishment"
ChIJUXVWY892Vo8R8Se7p9ydFjU,La Juventud Park,21.0096097,-89.5997481,4.5,286,"C. 2, Residencial Montecristo, 97133 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJvffNusJ2Vo8R2NalVljRzHw,Kalia Park,21.0207915,-89.5976421,4.6,389,"10 C. 22 280B, Monterreal, 97133 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJuZjOLbx2Vo8RfQuwHS-bU9M,VILLAS HACIENDA Park,21.0184655,-89.61149909999999,4.6,194,"Con calle 45, C. 57, Villas la Hacienda, 97119 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJx0QjbUl3Vo8RLU7KJKJwZ00,Dog Park,21.0089012,-89.6002261,4.7,53,"C. 16 16, San Antonio Cinta, 97139 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJDbV_ktl2Vo8RASfvockzGpo,VIFAC Park,21.0114693,-89.59159650000001,4.4,148,"C. 2ᴮ 90-84, Residencial Montecristo, 97133 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJc3hJSNt2Vo8Rz0yNkGJYInU,Montecristo Park,21.0143737,-89.5964439,4.3,59,"97133, C. 11 152, Residencial Montecristo, 97133 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJlRfQ21x3Vo8RNbjkQfUMFk8,"""Cámara de Comercio Norte"" Montecarlo Park",21.018471500000004,-89.5902124,4.8,13,"C. 22 301, Residencial Cámara de Comercio Nte., 97133 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJbVraKex2Vo8R4-WGqlLLTgQ,"Montebello II Park. ""Montebello 2 k'íiwik""",21.030170100000003,-89.60164329999999,4.3,90,"Calle 24 314B, Montebello, 97113 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ-Yc4YQB3Vo8Rq0vpq17ulf0,Divina Misericordia Park,21.0260764,-89.6064462,5.0,1,"C. 39 247, San Ramón Nte, 97117 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJHdIc-xN3Vo8RBO3x5mG4O2U,San Ramón Norte Park,21.029822400000004,-89.6071888,3.1,8,"C. 34A 299, San Ramón Nte, 97117 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJGeE0kOl2Vo8RqakTrKD7xUs,"Park ""Sol Campestre"".",21.0237847,-89.6008964,4.3,87,"C. 43 LB, Sol Campestre, 97114 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJW8u818l2Vo8RLvETmkX1fMc,Col.MEXICO NORTE Park,21.0062044,-89.6062175,4.3,69,"X 9A Y 11, C. 12, San Antonio Cinta III, 97139 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJHZ1oged2Vo8RUPAQzECn0U4,MONTERREAL Park,21.0220414,-89.59475909999999,4.4,27,"por 31 y 33, C. 18, Monterreal, 97133 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ73KuUMh2Vo8RwcgLxNf1Pms,San Antonio Cinta Park,21.0075407,-89.6042872,4.3,40,"97100, Calle 9 122, San Antonio Cinta, 97139 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJTYCsVwB3Vo8R3Jogx9-HAKQ,Colonia Mexico Park,21.0090311,-89.6074654,4.8,4,"C. 32 61, San Antonio Cinta, 97139 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJS0jKBMh2Vo8R3FcBr4MlDRc,Residencial Col.Mexico Park,21.0090687,-89.6059989,4.3,36,"Por 14a y 14e, C. 3ᴬ, Jardines del Nte, 97128 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJyX83rjx3Vo8Ry5ktfEEaxlI,"Colonia Maya. ""Colonia Maaya k'íiwik "" Park",21.0158698,-89.5769583,4.3,365,"C. 26 530, Maya, 97134 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJYcVF2xZ3Vo8RB-BtJmWD3wA,Vista Alegre Norte Park,21.0260598,-89.57523700000002,4.5,362,"C. 8-A entre Calle 3-A, Vista Alegre Nte, 97130 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJBxGFhnN3Vo8RJiO2qdY5Ya0,jardines del norte I Park,21.0141706,-89.5689921,4.6,184,"C. 20 J 238, Jardines del Nte., 97138 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJRxETOCd3Vo8RefjHYJ-DGAM,TABENTHA Park,21.0152348,-89.5869884,4.5,1471,"Av. Cámara de Comercio, Residencial Montecristo, 97130 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJb7Y3LS53Vo8RFxZg6k2DSNo,Florida Pines Park,21.0065458,-89.5790699,4.2,155,"336 Calle 21 esquina con 19, La Florida, 97138 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJC2qBVRl3Vo8RhZBHSCNIdks,Parque Montecarlo,21.0276168,-89.5825749,4.4,236,"C. 25, Montecarlo, Sin Nombre de Col 26, 97130 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJdadtFDp3Vo8RNvr1naZMnqA,La Florida Park,21.0097056,-89.574151,4.6,110,"C. 27 248, La Florida, 97138 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJoR21_z93Vo8RTJwWERBKeEU,Aguilas Park,21.0214754,-89.5689529,4.3,180,"Calle 6 X Calle 23, Maya, José María Iturralde, 97134 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJlxulv_t3Vo8RC8uSDiuQ_KY,Paraiso Maya Park,21.0217194,-89.5720693,4.8,106,"Mérida Municipality, Paraiso Maya, Maya, 97134 Merida, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJcyE6rCh3Vo8Rlh42O-S4qaM,Jardines Vista Alegre Park,21.0087626,-89.5825115,4.3,91,"Calle 10, C. 8A esquina, Jardines de Vista Alegre I, 97138 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJgXQDLRR3Vo8RNJ7OporonMA,Las Águilas Park,21.0247933,-89.5728853,4.2,99,"Fraccionamiento José Maria Iturbide, Calle 9, José María Iturralde, 97130 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJe73VcCd3Vo8RHUU9u_nW7So,LOS TAMARINDOS Park,21.0131431,-89.58675029999999,4.4,45,"X 14, C. 12 Diag., Residencial San Carlos, 97130 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJs92i8Bl3Vo8RpBei8fEAlqU,"""EL TRIANGULO"" Park",21.0274487,-89.5786002,4.3,44,"Esquina 21 diagonal por 21, C. 24 S/N, Montecarlo, Sin Nombre de Col 26, 97130 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ5Y0ekEB3Vo8RL3FqW0Xgs4M,Jardines del Norte II Park,21.0179106,-89.5679789,4.2,69,"97139, C. 19 202, Jardines del Nte., 97138 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJccUc_QZ3Vo8R_9plvgvx-Ks,The columpio Park | Kabah Coto 2,21.0251945,-89.55086949999999,4.3,15,"Gran San Pedro Cholul, 97305 Cholul, Yuc., Mexico","park,point_of_interest,establishment"
ChIJE47saYV5Vo8RET6iwNZb8XM,Noell Osorio Park,21.0188233,-89.54600429999999,5.0,6,"C. 45 117, Gran San Pedro Cholul, 97305 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJTw3cCJJ3Vo8RD_8Mtjzmas4,Gran Balam Park,21.027653,-89.551481,4.3,3,"C. 33B 278, Gran San Pedro Cholul, 97305 Cholul, Yuc., Mexico","park,point_of_interest,establishment"
ChIJcyrDzdp3Vo8RpYToZrYOpig,Gardenia Park,21.0133452,-89.55136949999999,4.7,6,"C. 65-A, Residencial Floresta, 97305 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ1zFJNwB5Vo8RNph_O7HnDsE,Claudia Gabriela Park,21.0191366,-89.544938,5.0,2,"97305 Merida, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJ16wY8YV3Vo8RC0aainEjmKc,las banquitas Park,21.0266185,-89.55013149999999,5.0,2,"C. 18D 203, Gran San Pedro Cholul, 97305 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJA5TdGGB3Vo8R_48xgvlATZY,Parque Gran San Pedro Cholul,21.0231891,-89.551034,4.3,142,"Gran San Pedro Cholul, 97305 Cholul, Yuc., Mexico","park,point_of_interest,establishment"
ChIJBQ-eCeB5Vo8RMXnvkzlkziA,Parque,21.0214186,-89.5489356,4.1,44,"C. 39D 190, 97305 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJDRlMynN5Vo8RtKdv0H6nYpg,Manuel Puerto park,21.0221131,-89.54643779999999,4.4,22,"97305 Merida, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJgTINp8x3Vo8RBIg57DjxjX4,Begonia Park,21.013365,-89.5546634,5.0,1,"Residencial Floresta, 97306 Merida, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJo1f2Itd5Vo8RHe9bElGhuqk,Parque Los Arbolitos,21.0270068,-89.5485054,3.9,9,"Gran San Pedro Cholul, 97305 Cholul, Yuc., Mexico","park,point_of_interest,establishment"
ChIJq1Jsr853Vo8RSPhydRlBnTU,El Almendro Coto 1 Tulum Park,21.0258955,-89.5522944,4.6,7,"Gran San Pedro Cholul, 97305 Cholul, Yuc., Mexico","park,point_of_interest,establishment"
ChIJU3s8Me95Vo8R2HjsLZ80JV4,Laurel Park,21.0168766,-89.54877839999999,4.5,4,"97305 Merida, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJ0daaNK53Vo8RsfK4mkrRIBM,El Suspiro Park,21.022694,-89.5502301,4.3,3,"Gran San Pedro Cholul, 97305 Cholul, Yuc., Mexico","park,point_of_interest,establishment"
ChIJA-y8jbh5Vo8Rw-i1MKTkS7U,"Laurel park 2, Floresta",21.0187785,-89.5488628,5.0,3,"C. 45 129, Residencial Floresta, Laurel, 97306 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJtXSUnsR3Vo8R0LOKfm8X6xw,PET PARK FLORESTA,21.0141645,-89.56159559999999,5.0,1,"97306 Merida, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJOzK6QwB5Vo8RqQ9JDoU7Y7s,Ameba Park,21.0202297,-89.53948779999999,5.0,2,"2FC6+36, 97305 Merida, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJESDQnQZ3Vo8RxsN5zkYfopQ,infantil salvia 57 Park,21.0144354,-89.54998640000001,,0,"Calle 63, Residencial Floresta, 97306 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJnRfsYql3Vo8RiBMl8ElbSGs,"Parque, Fracc. Algarrobos",21.0505692,-89.5941204,4.6,21,"97305 Merida, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJQ-eGaO52Vo8RnztAwqdXz_0,"Montebello. ""K'íiwik Montebello"". Park",21.0315095,-89.60051299999999,4.3,65,"Por 23, C. 22A, Montebello, 97113 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJPz5zS793Vo8RUiW3z0rc5NE,"Santa Gertrudis. ""K'íiwik Santa Gertrudis"" Park",21.0399019,-89.5966524,5.0,1,"C. 7ᴮ 16, Santa Gertrudis Copo, 97305 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJIYL1EAB3Vo8R7ZPqY9VhnTw,palapa Algarrobos Park,21.0473882,-89.594678,,0,"C. 88A 609, 97305 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJJSno_Xh3Vo8RdH8YSvR9wAs,"Cholul. ""K'íiwik Cholul"" Park",21.0425446,-89.5566315,4.6,386,"por 21 y 23, C. 20, Cholul, 97305 Cholul, Yuc., Mexico","park,point_of_interest,establishment"
ChIJCaJ6GMR3Vo8RPyTFCC_CS4g,el columpio Park,21.0411724,-89.55505389999999,5.0,1,"Cholul, 97305 Cholul, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJab9sRwB3Vo8RyYi0MdzjF_k,Área infantil Parque Guadalupe,21.0418515,-89.54993669999999,,0,"C. 21-C 74A, Cholul, 97305 Cholul, Yuc., Mexico","park,point_of_interest,establishment"
ChIJw_rgCgB3Vo8R2IFElydH1HQ,Temozón Nte Park,21.0650896,-89.596181,3.0,3,"Carr Temozón - Chablekal, Temozon Norte, 97302 Temozón Nte., Yuc., Mexico","park,point_of_interest,establishment"
ChIJG8iszK57Vo8RL-eUm8AskWo,| Los Héroes Public Park,20.991576,-89.5284492,4.6,233,"97306 Merida, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJ4xCAUqx7Vo8R49lMyL9KzdM,Los Héroes Park,20.9924111,-89.5383794,4.1,110,"C. 105, Los Héroes, 97309 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJf3-0BAB5Vo8Rbbu3nk8BrOw,"recreativo ""Los héroes VI"" Park",20.9996737,-89.52837079999999,4.0,22,"97306 Merida, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJlT3iZQB7Vo8RGtWOOqjvwxw,"""Los Achiotes"" Park",20.9933748,-89.53683459999999,4.0,2,"Los Héroes, 97306 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJp4IHIQB7Vo8RwaDjUe86dvg,Los Héroes Merida Park,20.9873905,-89.54456119999999,4.3,3,"C. 168 703, Los Héroes, 97306 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJZSAHCQB5Vo8Rb7jpWW8dnSU,retika Park,21.0000772,-89.5279262,,0,"C. 77 456, Los Héroes, 97306 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJl4t5hB95Vo8R6I8QpBGza5c,"Sitpach. ""K'íiwik Sitpach"" Park",21.0271931,-89.52084579999999,4.6,80,"97306 Sitpach, Yuc., Mexico","park,point_of_interest,establishment"
ChIJMQUXLQB5Vo8RxUHtE1Ftz4g,sitpach Main Park,21.0269433,-89.5213017,,0,"Parque de, 97306 Sitpach, Yuc., Mexico","park,point_of_interest,establishment"
ChIJOSnlNwB5Vo8RSuhe8RZeYLI,Dunas Park,21.0256136,-89.5352778,4.5,2,"2FG7+6V, 97305 Cholul, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJb_nICwB5Vo8Rmf7q-LZIhp0,Fiora Park,21.0436674,-89.5289176,,0,"2FVC+4F, 97305 Merida, Yucatan, Mexico","park,point_of_interest,establishment"
ChIJPQS_SB15Vo8RdrZAiWbEXxY,Parque Central Alura Residencial,21.0546929,-89.5434733,4.3,19,"C. 5-A 21, Gran San Pedro Cholul, 97139 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
