place_id,name,lat,lon,rating,user_ratings_total,address,types
ChIJkZoBkCBzVo8RGCccvxHhBsg,Los Paseos (Parque Lineal Metropolitano de Mérida),20.945535300000003,-89.6872032,4.4,1779,"C. 140 Diag., Villa Magna, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJeSpSoh9zVo8RSSrkT6tlXDM,Villamagna Park,20.9527873,-89.6802986,3.9,129,"C. 138ᴮ 185, Nueva Reforma Agraria, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJV1E38BxzVo8RCmgHObw5Cfs,"""Susula Xoclan"" Park",20.954220799999998,-89.6740368,4.0,65,"C. 73ᴬ, SUSULA XOCLAN, Cinturón Verde, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJk4c7XlRyVo8RQGaVuKJ3nSo,Libertad Park,20.9473534,-89.6590312,4.4,104,"C. 77 por la 108 b y la 108 a, Libertad, 97250 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ9ZxBqSFzVo8RsJvFE3U5GoM,Nueva Reforma Agraria Park,20.9542893,-89.6834344,4.2,157,"Calle 73ᴱ SN X 140 Diagonal y Esquina, Villa Magna, Nueva Reforma Agraria, 97000 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ1-3zGqpzVo8RLCTQGfCoq4s,Jardines de Nueva Mulsay II Park,20.9553524,-89.6620293,4.3,184,"C. 73B, Jardines de Nueva Mulsay II, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJYScnZ-ByVo8R9txPLXbpuvc,Opichén Park,20.9478243,-89.68058330000001,4.6,31,"Calle 85,Hacienda Opichén, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ09YXG99yVo8RdJuTt1NiR60,Girasoles De Opichen Park,20.9470945,-89.6836455,4.4,71,"C. 89 1260, Fracc Girasoles de opichen, Ampliación Tixcacal Opichen, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJoQfvNQRzVo8R3K_3uesG9cU,LA ALEGRIA Park,20.959160300000004,-89.6686409,3.9,29,"Por la 124 y 126, C. Sexagésima, Nueva Mulsay II, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ_3AN1NhyVo8RLZWrDUMau-w,Glorieta Los Girasoles,20.9477264,-89.6865497,4.3,41,"Fracc Girasoles de opichen, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJQ7n9EQBzVo8Rz5y8CTmXQi4,Cancha de Usos Múltiples Opichén,20.949019,-89.6796145,,0,"C. 81 Diag. 4501, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJa2WDUx5zVo8R9jrJsxNk0MU,Arqueológico Villa Magna II Park,20.9529331,-89.6791069,4.2,30,"C. 73ᶠ 104, Villa Magna Poniente I, Nueva Reforma Agraria, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJxdk0hGtzVo8RW8wGg5wIWq8,Salón de fiestas Ahkin,20.9543905,-89.6754428,4.8,4,"C. 136 1146, Cinturón Verde, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJQSRpy95yVo8RAOCCwNb3hg4,Gravedad Zero Bike Park,20.9462185,-89.68623319999999,3.6,36,"C. 97 1275, Fracc Girasoles de opichen, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ9_0Q6oRzVo8RTRoX2xYzcIM,Atlético Opichén,20.9485915,-89.6792229,,0,"C. 81 Diag., Polígono Opichen, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJTxEU_iBzVo8RfocuHhx2ZtQ,"Unidad 3 ""Los Paseos"" (Módulo 3)",20.9535342,-89.684356,4.0,1,"Villa Magna, Sin Nombre de Col 28, 97249 Mérida, Yuc., Mexico","state_park,park,point_of_interest,establishment"
ChIJ990WLTFyVo8Rby_k2U7XSXA,Parque de la Melitón Salazar,20.9419017,-89.63913920000002,4.4,1677,"C. 105 524B, Melitón Salazar, 97269 Mérida, Yuc., Mexico","city_park,park,point_of_interest,establishment"
ChIJU1bU4rVzVo8RNPZK9LY8W8k,Pedro Infante Hundido Park,20.9560838,-89.6445902,4.3,475,"C. 92 781, Sambulá, 97250 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJpZoWxshzVo8RcInGTy4vST4,EX-RASTRO Park,20.960423,-89.6399275,4.2,315,"Esq. C.82 Calle 75, C. 75 816, Centro, 97000 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJSTMvSjByVo8RWNFYIKketcg,"Parque ""La Ceiba""",20.9406169,-89.6360444,4.3,316,"Calle 64E x 105, Delio Moreno Cantón, 97268 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJGVjw5zVyVo8RqO2-hPeHTHI,MANZANA 115 Park,20.9451391,-89.64278469999999,4.4,297,"Calle 97e x 66b x 97d, No.737 x, C. 99 66C-66B y, Manzana 115, 97267 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJVVrn5TdyVo8R6EsoIiWiubA,LA MARIPOSA Park,20.9393958,-89.6433306,4.2,255,"Por 109 y 109-13, C. 66 S/N, Melitón Salazar, 97269 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJTYG8pkpyVo8R2zjTV7D5mdg,Productos El Capricho - 100% Natural,20.9492635,-89.6439949,4.5,146,"Calle 92 782 Entre 81E y 92 Santa Maria de Guadalupe, Centro, 97260 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJEagJz8xzVo8RQprQR3eOjDw,Exmolineros Park,20.9509007,-89.6376774,4.2,65,"Por 68 y 76, C. 93, Centro, 97000 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJdcwJvcpzVo8RahAcvjZeD0M,LOS REYES Park,20.9516559,-89.6432605,4.5,91,"por la 90a y 90b, C. 81 A 1, Los Reyes, 97003 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJbQnGsLJzVo8R_FK6KNWrWQs,Salvador Alvarado Park,20.951076999999998,-89.65277999999999,4.2,162,"Calle 100 entre Calle 79F, Salvador Alvarado, 97250 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJdaRG30hyVo8RGjNKva9PsAE,PEDREGALES de CIRCUITO Park,20.9414739,-89.64774249999999,4.3,131,"C. 109ᴮ s/n, Obrera, 97260 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJCerc7TByVo8R5BVm3hh5yhQ,DELIO MORENO Park,20.9401813,-89.63760769999999,3.9,85,"C. 64F, Melitón Salazar, 97269 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJved1QatzVo8RB4cPFwCn_cY,Nueva Mulsay Park,20.9517658,-89.65884849999999,4.4,153,"esq. 14, Calle 67, Núcleo Mulsay, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJfbZWq8tzVo8RRFzEBOLyIxQ,Cancha GASMENDI,20.953657399999997,-89.6415517,3.9,21,"por 81 y 81A Calle 90, Centro, 97000 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJgxYt20tyVo8R8ZZQlqTieLs,BOSQUES DEL PEDREGAL Park,20.9450783,-89.6471114,4.4,30,"por la 66g y la 66f, C. 97ᴰ, Bosques del Pedregal, 97260 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJx4LIsDdyVo8R2lJDHrJNYXo,Cancha Amapola Park,20.9406316,-89.6424878,4.0,65,"Por 66 y 64, C. 107, Melitón Salazar, 97269 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJqcwV2k1yVo8RnvufekWGne4,Renacimiento Park,20.944796,-89.651703,4.4,28,"Internacional, 97269 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ5RULSQBzVo8R9nGrmHo_ADc,Núcleo,20.9554167,-89.65549999999999,,0,"C. 112 749, Nueva Mulsay I, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJcVZ2tktyVo8RlUP0Z51Ebnk,"""Lomas del Sur"" Park",20.945955599999998,-89.6466481,4.3,47,"Por Calle 97 A Diagonal y 94B, C. 81F, Lomas del Sur, 97284 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJJ0aPsdZzVo8RULCrKuGdy1s,Parque de La Ermita de Santa Isabel,20.9571093,-89.6295414,4.7,3529,"C. 66 S/N, entre calle 77, Centro, 97000 Mérida, Yuc., Mexico","city_park,tourist_attraction,park,point_of_interest,establishment"
ChIJK3OuzSlyVo8RPGQlimyBAa8,Parque Dolores Otero,20.9408974,-89.6259237,4.3,780,"por la 56 y la 54a, C. 103, Dolores Otero, 97270 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ-56MrdZzVo8Rww7qcJA0xsQ,Dean of the Chapel of Santa Isabel,20.9568326,-89.6296275,4.7,502,"Calle 66 x Calle 77 y Calle 77-A, C. 77a 77a, Centro, 97000 Mérida, Yuc., Mexico","park,church,place_of_worship,association_or_organization,point_of_interest,establishment"
ChIJofbnEXRxVo8Rt2MKI1yPErw,EL CABRIO,20.9557808,-89.61016,4.4,791,"X36 Y73, C. 73ᴬ S/N, Vicente Solís, 97180 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJAbUSfn9xVo8RttY3USpR5AU,Parque de La Paz,20.950262,-89.62243889999999,4.6,394,"C. 87 486, Centro, 97000 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJx9u9EINxVo8RxHHR6tdLbaM,Softball Field Santa Rosa,20.946697,-89.61707170000001,4.4,478,"C. 46a, Santa Rosa, 97279 Mérida, Yuc., Mexico","athletic_field,park,sports_activity_location,point_of_interest,establishment"
ChIJ0wV3uJFxVo8RpcsoNkWu0Zw,5 Colonias Park,20.934348099999998,-89.6144896,4.3,607,"C. 115 S/N, Cinco Colonias, 97280 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJdUlARY9xVo8R4YOrrpdn0jQ,Santa Rosa de Lima Park,20.946234,-89.6169038,4.8,4,"Santa Rosa, 97279 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJt5FDjaFxVo8RoyAGr9TnH60,"""MORELOS"" Park",20.944931399999998,-89.6050923,4.4,357,"Por Calles 81B y 81A, C. 24, Vicente Solís, 97180 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJTajdTZ5xVo8RdpYqAnkAjEc,"San Jeronimo. ""K'íiwik San Geronimo"", ""el ruedo"" Park",20.948085199999998,-89.60895,4.3,360,"C. 30ᴮ, San José, 97189 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJb9XeayZxVo8Rr0R0GYqrHu8,Vicente Solis Mérida,20.950958399999998,-89.6069165,4.7,18,"C. 24 600, Vicente Solís, 97180 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJoxEiGaFxVo8RUFebNBUEYkE,LA LUNA Park,20.9466395,-89.6029567,4.2,204,"Calle 3 Oriente por 79 B y 2 Nte, Unidad Morelos, 97190 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJTUPandxxVo8RkDzc3HJJjiQ,"Parque, plaza de San Cristóbal. ""K'íiwik San Cristóbal """,20.9613664,-89.61799479999999,3.8,9,"C. 69 453-455, Centro, 97000 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJveLSUp5xVo8RA7uD8itfP5A,SAN GERÓNIMO,20.947146,-89.60768709999999,4.4,67,"C. 81ᴬ 450A, San José, 97189 Mérida, Yuc., Mexico","church,park,place_of_worship,association_or_organization,point_of_interest,establishment"
ChIJ99UQkpFxVo8R6YRanjNyR2c,San Gerónimo Park,20.9481043,-89.6089497,4.2,6,"C. 81ᴬ 481, Vicente Solís, 97180 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ3UJXi5pxVo8RTzjiZZNY7ZI,Campo de fútbol UTM,20.9397539,-89.6136727,4.5,190,"Calle 46 370, Santa Rosa, 97279 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJz99NrZ9zVo8RvUABe5jm-Eg,"Plaza principal del Barrio de la Ermita.""k'íiwik Ermita""",20.957158399999997,-89.62952659999999,3.8,4,"C. 66 S/N, entre calle 77, Centro, 97000 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJsRv9HityVo8RYxfDLcdaAwU,PRIVADA LOS COCOS Park,20.9485736,-89.6276963,4.2,75,"por 60B y 60, C. 89ᴬ, Los Cocos, 97000 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJlbP7m3dxVo8RpL7z5EF9OjY,"CLEMENTE LOPEZ TRUJILLO ""EL VENADO"" Park",20.9528084,-89.6148911,4.2,85,"Por 42-A y 79, C. 42, Centro, 97000 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJXUwKV5hzVo8RsBVQ_PVLaFs,Poniente Ecological Park,20.9744682,-89.6563463,4.6,5884,"Calle 116 x67 diagonal S/N, Yucalpetén, 97238 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJ8aQ5hKlzVo8RF1QlVT5nvdQ,Japonés Park,20.9566616,-89.6607533,4.4,1911,"C. 116 B, Jardines de Nueva Mulsay ÌII, Jardines de Nueva Mulsay III, 97249 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJv_D2W3ZzVo8RdCCL92nPgG8,Jardín BEPENSA,20.9826591,-89.6653673,4.6,2968,"C. 128ᴮ 67, Sin Nombre de Col 9, 97000 Mérida, Yuc., Mexico","garden,state_park,park,point_of_interest,establishment"
ChIJ61AHYKFzVo8RQ_DjQ9v787E,Parque Francisco I. Madero,20.9694066,-89.6579352,4.2,2856,"Cto. Colonias x 31 y 33, Francisco I. Madero, 97240 Mérida, Yuc., Mexico","state_park,city_park,park,point_of_interest,establishment"
ChIJTxrvU5ZzVo8Rufxy9ZMJJVI,Bojórquez Park,20.9765735,-89.65090339999999,4.3,727,"C. 106 461G, Bojórquez, 97230 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJExe7ZBBzVo8R4zrBwew6BYo,La Visita Park,20.963146899999998,-89.6745119,4.6,1405,"Calle 18 s/n x 51-A y 53, Juan Pablo II, 97246 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJUeuueJ5zVo8RmV9OQvNg--A,Yucalpeten Park,20.9800093,-89.6609309,4.4,479,"por 120 y Av. Zammá Calle 67, C. 69 201, Yucalpetén, 97238 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJz7Uj6HNzVo8RwSiqE1g-bsk,Arque-ecologico del poniente Park,20.9786579,-89.66869009999999,4.3,785,"132 y 138 441, 67L, Bosques del Poniente, 97264 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJOWo3Zw9zVo8RkcvfbWZUSI8,XOCLAN BECH Park,20.962852899999998,-89.6683019,4.1,144,"C. 126 s/n-x 63A y 63, Xoclán Xbech, 97246 Mérida, Yuc., Mexico","park,athletic_field,sports_activity_location,point_of_interest,establishment"
ChIJ1clrIBJzVo8R6OCqM0VD_5I,Fracc. Mulsay Park,20.9684219,-89.6735396,4.4,407,"Calle 33 175, Mulsay I, 97246 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ2zg-JQ1zVo8R19EFrw20aa0,"""Fracc. Mulsay"" Park",20.9729499,-89.6704517,4.4,225,"Por 12 y 16, C. 11, Mulsay I, 97246 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ-SJhRk1zVo8Rs9r0ilxKEYU,Yaaxtal,20.974809099999998,-89.6674802,4.6,53,"C. 130 414, Bosques del Poniente, 97246 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJtfPFK6lzVo8RNCdsYEggUkE,Jardines de Mulsay Park,20.9588184,-89.6585809,4.4,221,"Calle 71ᴬ y 71, Pedregales de Mulsay II, 97249 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJgQYWZQlzVo8Rw2UCzFUgOKU,Arco de las Quintas de Mulsay,20.9675935,-89.6658259,4.4,86,"C. 130 57, Xoclán Santos, 97245 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJZyDmshJzVo8R0ScZLxhD39o,Papala Park,20.9740556,-89.67291510000001,4.3,112,"C. 11 177, Mulsay I, 97246 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJF4jD5KhzVo8RxwMj4XqhlEQ,Skatepark Mulsay,20.9600786,-89.65954819999999,4.4,141,"C. 69, Jardines de Nueva Mulsay, 97246 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJH4SZ2g5zVo8R2Jx0yuuz1y4,Las Carmelitas Park,20.965875,-89.66813119999999,4.1,114,"Calle 52 esquina Calle 61, Xoclán Canto, 97245 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJAy-lfHRzVo8RtoeypY_NJdw,Arqueo-ecológico del Poniente Park,20.977492599999998,-89.6669708,4.3,126,"5, C. 130, Sin Nombre de Col 9, 97246 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJC-x0T3RzVo8RQHeGAXarlHk,Bosques de Yucalpetén Park,20.977910599999998,-89.66578229999999,4.2,61,"C. 67ᴱ 128B, Bosques del Poniente, 97246 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJw9QPPGJxVo8R4t89L2PCQto,Plaza Grande,20.9670266,-89.6237199,4.7,47953,"C. 60 S/N, Centro, 97000 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJRb2bT8FzVo8RNWkFMpW16qA,Parque Zoológico del Centenario,20.9692828,-89.6401597,4.6,30127,"Av. Itzaes s/n x 59, Parque Santiago, Centro, 97000 Mérida, Yuc., Mexico","zoo,tourist_attraction,park,point_of_interest,establishment"
ChIJSTDOAthzVo8RFoUoZF9xios,Parque de San Juan,20.962713300000004,-89.6261767,4.4,18015,"C. 67A 529, Centro, 97000 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJySogAmFxVo8Rxkkp6OGhQgM,Parque de Santa Lucía,20.971198899999997,-89.6225958,4.7,14410,"C. 60 476A, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJb0nabV5xVo8RWRDQlUNmCDM,Parque de Santa Ana,20.975855199999998,-89.62116999999999,4.6,12873,"C. 60 y 45, Parque Santa Ana, Centro, 97000 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJZ-RWI9xzVo8RP-wVWZoTiWc,Parque de Santiago,20.9701013,-89.6300965,4.6,11029,"C. 72, Barrio de Santiago, Centro, 97000 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJ55v9dmNxVo8Rs2YmlcAI0_Y,Parque Eulogio Rosado,20.965052900000003,-89.6211292,4.0,4826,"C. 56 x 65, Centro, 97000 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJuS8NqtFzVo8Rs-AJbMvMFWw,Parque de San Sebastián,20.959046999999998,-89.6325856,4.6,3812,"C. 75 544, Centro, 97000 Centro, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJKzIarMFzVo8R0AQQF1b8Gr0,Parque de la Paz,20.971523899999998,-89.6413147,4.6,7391,"Av. Itzáes 1910, Centro, 97000 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJo5Spz6VxVo8RYlRYoJmjUBI,Merida Yucatan. Central Park,20.9672125,-89.62369509999999,4.7,180,"C. 61 499, Centro, 97000 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ90nEfmFxVo8R-von4z60oEM,Parque de los Hidalgos,20.9684439,-89.6226129,4.6,824,"C. 59 398, Centro, 97000 Centro, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJ1TfToLhzVo8RVb99IR_zYtQ,CAMPO DEPORTIVO SAN CAYETANO,20.967451,-89.6441784,4.2,130,"por 63 y 65, C. 90, Centro, 97000 Mérida, Yuc., Mexico","park,athletic_field,sports_activity_location,point_of_interest,establishment"
ChIJZ48ad2FxVo8R16Tl42IcEEI,Parque de la Madre,20.969019,-89.6226188,4.6,1120,"C. 60 490, Parque Santa Lucia, Centro, 97000 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJ_RYN58dzVo8RroXBi7EFO0A,LA GATITA BLANCA Park,20.962674099999997,-89.64289210000001,4.3,48,"entre calle 88 y calle 90, C. 69 s/n, Centro, 97000 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJR5ay_cdzVo8RSZYFPXtgnek,San Marcial Park,20.9623951,-89.643591,4.3,99,"Calle 90, C. 69, Centro, 97000 Mérida, Yuc., Mexico","park,playground,point_of_interest,establishment"
ChIJdbd6bhBxVo8Rch8qMw9G3uk,Plaza De La Independencia,20.9670328,-89.6236837,4.6,16,"C. 60, Centro, 97000 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ81rdRnBzVo8R1do33H02qrs,Parque de deportes extremos,20.983942900000002,-89.6708162,4.4,2163,"C. 132 349, Bosques del Poniente, 97246 Mérida, Yuc., Mexico","park,sports_activity_location,point_of_interest,establishment"
ChIJNb-q6V5zVo8RQU6taj-g8kU,Anicabil Ranch,20.9935349,-89.6851811,4.7,2319,"Calle 59 esq. 65 La Herradura, Cd Caucel, 97314 Mérida, Yuc., Mexico","garden,state_park,park,point_of_interest,establishment"
ChIJYZDHMuBzVo8RceIPEANKXrE,La Ciudadela Ville Close,20.995544499999998,-89.68673509999999,4.7,92,"C. 47 594, Cd Caucel, 97314 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ4Sfz8FxzVo8RalOCUBi6-DM,"Cancha Multidisciplinaria de pasto sintético 7, PARQUE DE DEPORTES EXTREMOS",20.986564700000002,-89.6707954,4.4,22,"por 61 y 59, C. 132, Juan Pablo II, 97238 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJcTrAp39zVo8RDDxEwjns-go,PORVENIR Park,20.9951394,-89.6645082,4.3,382,"C. 51 SN, El Porvenir, 97226 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ62MC2X90Vo8Rfv33c0KgSOI,Pensiones VI Etapa Park,21.0000346,-89.66266089999999,4.5,122,"por 25, C. 74, Residencial Pensiones VI, 97217 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJC2w7qGRzVo8Rg1ampUoZM5E,Nora Quintana Park,20.9920239,-89.6727094,4.4,263,"x 61, C. 140, Nora Quintana, 97238 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ_YCZWHtzVo8RFvtkbA6OjqI,Nora Quintana Park,20.991835899999998,-89.67123459999999,4.2,246,"Esquina 59D, C. 136, Sin Nombre de Col 9, 97237 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJUSHRfbRzVo8REuO9rgF6dMo,Cerrada lille,20.9977644,-89.68897129999999,4.6,14,"C. 41ᴬ 532, Cd Caucel, 97314 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJLVRzvG5zVo8Rn0o_FYSJnI4,Juan Pablo-Nora Park,20.981093299999998,-89.6758907,4.3,648,"C. 5ᴮ 342, Juan Pablo II, 97246 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJcY_SB4B0Vo8RwfG3WOXCJLI,Pensiones V Etapa Park,20.9985274,-89.6627038,4.4,339,"Esq. Calle 13 y 13-1, C. 23 Diag., Residencial Pensiones V, 97217 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJE3cs6IFzVo8Rncffh5Ud0QE,"Cenote de Mitza. ""Ts'ono'ot Mitza""",20.9935232,-89.662088,4.2,88,"Sin Nombre de Col 8, 97227 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ05NKZHl1Vo8RQRuWERgdB80,Parque de la Ciudadela,20.9980555,-89.6857517,3.3,3,"C. 54, la Ciudadela, 97314 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ_TVj0IN0Vo8R9he9SJSw4bU,El Porvenir Park,21.0017073,-89.667969,4.2,173,"x 41a, C. 138, San Francisco Porvenir, 97217 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ7ePLv2tzVo8RgkN3B5jF6sU,"""Las Hormigas"" Park",20.978436199999997,-89.67819999999999,4.4,231,"C. 28 263, Juan Pablo II, 97246 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJxS5XWwBzVo8RUCnXe9D-1vg,"Inicio Del Parque Lineal ""Paseo Verde""",20.987237099999998,-89.676073,4.0,3,"C. 26 146, Nora Quintana, 97246 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ5WNq4zpzVo8R2s5GDM6dKBo,"Cancha de Usos Múltiples ""Los Paseos""",20.9843449,-89.676653,5.0,3,"C. 5 B 414, Juan Pablo II, 97246 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJlxTLWm9zVo8Rl_4Ir9Z7CFM,Explanada de Usos Múltiples de Los Paseos,20.9853855,-89.67624459999999,4.4,225,"C. 28 406, Morelos Oriente, 97174 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJDfcwbB9zVo8RWczlRrvU7d4,Rampas ciclocross / motocross,20.9870427,-89.6719337,,0,"C. 20 127, Juan Pablo II, 97238 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJzxvb5vpzVo8RaI5jFziwIlY,Parque de las Américas,20.9875087,-89.6332176,4.7,19101,"Av. Colón 19-Por calle 20 y 23, García Ginerés, 97070 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJnfcucXh0Vo8Rmgqebc692I8,Cuarta Park,20.998527199999998,-89.65498,4.5,1790,"C. 52 507, Residencial Pensiones IV, 97217 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJMybBWYxzVo8Ru9mBNy2OpHg,Parque de la Roma,20.9901819,-89.6467691,4.3,609,"Av Miguel Hidalgo 300a, Roma, 97218 Mérida, Yuc., Mexico","park,tourist_attraction,point_of_interest,establishment"
ChIJfWUh8vpzVo8R77hpKnu6Mjw,Concha Acústica,20.988429699999998,-89.6330953,4.7,655,"C. 20, García Ginerés, 97070 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJN6ncTAt0Vo8R3aV9HEyR0m4,Francisco Villa Poniente Park,21.0030108,-89.64384530000001,4.2,233,"C. 36, Francisco Villa Poniente, 97219 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJWc_zWQx0Vo8REyn51XWeMjs,Parque El Rosario Chuburna,21.0055525,-89.6420907,4.5,300,"C. 28ᴮ 315, El Rosario, 97206 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJk23K9Ad0Vo8R3ujH_vUEaqc,Campo Deportivo Tanlum,20.9979233,-89.6335817,4.4,247,"C. 43, Tanlum, 97210 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJc4Bq8ZFzVo8RnX1CRkBnSIc,Fraccionamiento Villas Zona Dorada,20.9858379,-89.6491276,4.4,116,"C. 43-A 553, Fraccionamiento Villas Zona Dorada, 97229 Mérida, Yuc., Mexico","park,point_of_interest,establishment"
ChIJ4y-1kwd0Vo8RBx5XSiTHWBA,Casona de Tanlum Park,20.999299699999998,-89.63306299999999,4.5,426,"C. 24, Tanlum, 97210 Mérida, Yuc., Mexico","park,sports_activity_location,point_of_interest,establishment"
